experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage6_035,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.8,0.9,0.776,0.834,0.792,0.864,0.932,0.85,0.893,0.685,0.775,0.812,0.848,0.863,2025-12-08T17:42:23.321710Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_036,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,456.0,1.0,0.855,0.965,0.907,0.865,0.815,0.853,1.0,0.811,0.831,0.821,0.826,0.853,0.788,2025-12-08T17:42:24.350209Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_037,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",[],[],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.997,0.997,0.997,0.996,0.999,0.999,0.05,0.998,0.989,0.993,0.992,0.994,0.995,2025-12-08T17:42:25.309712Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_038,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",[],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.991,0.983,0.987,0.981,0.99,0.995,0.05,0.987,0.875,0.928,0.928,0.936,0.941,2025-12-08T17:42:26.257970Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_039,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",[],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.998,0.722,0.838,0.816,0.861,0.905,0.05,0.993,0.622,0.765,0.821,0.81,0.799,2025-12-08T17:42:27.291016Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_040,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],[],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.997,0.68,0.808,0.793,0.839,0.885,0.05,0.999,0.609,0.756,0.826,0.804,0.782,2025-12-08T17:42:28.662416Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_041,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.991,1.0,0.996,0.991,0.924,0.998,0.05,0.994,1.0,0.997,0.994,0.98,0.999,2025-12-08T17:42:29.711042Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_042,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.999,0.719,0.836,0.81,0.859,0.908,0.05,0.997,0.594,0.745,0.813,0.797,0.781,2025-12-08T17:42:30.728357Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_043,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],[],,data\splits,['train'],data\manifest.csv,789.0,0.55,0.976,0.959,0.967,0.953,0.973,0.986,0.55,0.935,0.829,0.879,0.894,0.909,0.906,2025-12-08T17:42:31.752285Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_044,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.99,0.743,0.849,0.824,0.868,0.913,0.7,0.981,0.604,0.748,0.809,0.8,0.789,2025-12-08T17:42:34.117940Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_045,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.963,0.869,0.914,0.888,0.923,0.954,0.05,0.957,0.932,0.944,0.938,0.962,0.969,2025-12-08T17:42:36.090688Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_046,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",[],[],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.998,0.666,0.799,0.783,0.833,0.883,0.05,0.999,0.589,0.741,0.814,0.795,0.776,2025-12-08T17:42:37.888557Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_047,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",[],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.993,0.797,0.885,0.861,0.897,0.932,0.05,0.811,0.737,0.772,0.795,0.836,0.843,2025-12-08T17:42:40.027696Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_048,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",[],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.05,1.0,0.872,0.932,0.929,0.936,0.943,0.05,1.0,0.585,0.738,0.828,0.792,0.757,2025-12-08T17:42:42.084282Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_049,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],[],,data\splits,['train'],data\manifest.csv,789.0,0.95,0.884,0.981,0.93,0.897,0.963,0.977,1.0,0.833,0.7,0.761,0.787,0.819,0.78,2025-12-08T17:42:44.134600Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_050,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.999,0.755,0.86,0.848,0.877,0.906,0.05,0.999,0.622,0.767,0.833,0.811,0.789,2025-12-08T17:42:45.905728Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_051,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.7,0.912,0.927,0.919,0.891,0.937,0.961,0.6,0.69,0.763,0.725,0.727,0.805,0.804,2025-12-08T17:42:47.970172Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_052,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],[],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.663,1.0,0.797,0.663,0.795,0.862,0.05,0.997,0.535,0.696,0.78,0.767,0.754,2025-12-08T17:42:49.888379Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_053,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.9,0.946,0.98,0.962,0.942,0.98,0.99,1.0,0.883,0.775,0.826,0.823,0.862,0.847,2025-12-08T17:42:51.748246Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage6_054,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,789.0,0.95,0.905,0.952,0.928,0.893,0.956,0.978,1.0,0.951,0.758,0.843,0.837,0.897,0.912,2025-12-08T17:42:53.571105Z,dad5362c45c67caee177d17ecd5c8f9dc4290bd4,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.7,0.829,0.906,0.866,0.813,0.906,0.952,1.0,0.93,0.672,0.781,0.822,0.853,0.851,2025-12-08T17:42:55.652173Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,"['grunt', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.763,0.903,0.95,0.884,0.614,0.725,0.78,0.79,0.844,2025-12-08T17:42:57.697428Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",,,"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.75,0.898,0.843,0.87,0.831,0.904,0.959,0.9,0.805,0.758,0.781,0.799,0.881,0.899,2025-12-08T17:42:59.701175Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",,,"['grunt', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.772,0.894,0.05,0.998,0.539,0.7,0.782,0.784,0.821,2025-12-08T17:43:01.868738Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_005,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.902,0.77,0.831,0.791,0.879,0.944,0.35,0.941,0.598,0.731,0.793,0.823,0.835,2025-12-08T17:43:03.783988Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_006,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,"['grunt', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.6,0.878,0.823,0.849,0.805,0.885,0.95,0.3,0.828,0.761,0.793,0.813,0.87,0.89,2025-12-08T17:43:05.726835Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_007,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",,,"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.95,0.875,0.89,0.882,0.842,0.914,0.952,0.95,0.739,0.837,0.785,0.784,0.88,0.869,2025-12-08T17:43:07.726244Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_008,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",,,"['grunt', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.838,0.929,0.05,0.958,0.561,0.708,0.781,0.79,0.836,2025-12-08T17:43:09.619970Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_009,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.937,0.845,0.888,0.858,0.942,0.972,0.15,0.827,0.816,0.821,0.833,0.912,0.924,2025-12-08T17:43:11.540548Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_010,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,"['grunt', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.75,0.78,0.904,0.837,0.765,0.868,0.932,1.0,0.91,0.631,0.745,0.796,0.829,0.819,2025-12-08T17:43:13.683441Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_011,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",,,"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.721,0.881,0.05,0.956,0.555,0.702,0.778,0.796,0.833,2025-12-08T17:43:15.575964Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage7_012,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,"['high', 'medium']",,,"['grunt', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.909,0.956,0.05,0.994,0.561,0.717,0.791,0.865,0.884,2025-12-08T17:43:17.428641Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage8_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,,data\splits,['train'],data\manifest.csv,123.0,0.05,0.905,0.719,0.801,0.762,0.828,0.927,0.05,0.894,0.622,0.733,0.787,0.851,0.875,2025-12-08T17:43:45.588525Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage8_002,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,,data\splits,['train'],data\manifest.csv,456.0,0.05,0.956,0.784,0.861,0.832,0.925,0.962,0.05,0.929,0.615,0.74,0.796,0.826,0.848,2025-12-08T17:44:12.313937Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage8_003,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,,,data\splits,['train'],data\manifest.csv,789.0,0.05,0.933,0.74,0.826,0.791,0.883,0.944,0.05,0.965,0.628,0.761,0.814,0.855,0.869,2025-12-08T17:44:27.661319Z,b8740d4831e281d55a86785e8a6174a08eb861f5,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,False,,,
stage9_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.991,0.869,0.926,0.907,0.962,0.976,0.05,0.967,0.708,0.817,0.851,0.882,0.879,2025-12-08T17:44:28.788692Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.65,0.865,0.853,0.859,0.813,0.904,0.958,0.9,0.904,0.749,0.819,0.844,0.901,0.918,2025-12-08T17:44:29.877608Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\top50'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.999,0.949,0.973,0.951,0.982,0.998,0.05,0.998,0.956,0.977,0.957,0.973,0.997,2025-12-08T17:44:30.911093Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.952,0.811,0.876,0.847,0.927,0.966,0.15,0.881,0.651,0.749,0.794,0.845,0.871,2025-12-08T17:44:32.011554Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_005,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.05,1.0,0.681,0.81,0.795,0.871,0.907,0.05,1.0,0.685,0.813,0.86,0.874,0.86,2025-12-08T17:44:33.105693Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_006,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.95,0.974,0.971,0.973,0.96,0.98,0.988,1.0,0.941,0.842,0.889,0.891,0.936,0.921,2025-12-08T17:44:34.314653Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.989,0.952,0.97,0.951,0.983,0.994,0.05,0.976,0.915,0.944,0.921,0.975,0.987,2025-12-08T17:44:35.344463Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_008,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.4,0.862,0.801,0.831,0.782,0.859,0.936,0.95,0.863,0.627,0.726,0.777,0.824,0.854,2025-12-08T17:44:36.474710Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_009,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\medium'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.4,0.934,0.873,0.902,0.874,0.943,0.972,0.25,0.929,0.673,0.781,0.821,0.859,0.873,2025-12-08T17:44:37.576358Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardnet_conf_min_85'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.924,0.83,0.874,0.841,0.917,0.962,0.05,0.877,0.786,0.829,0.847,0.919,0.926,2025-12-08T17:44:38.749930Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_011,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_99'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.999,0.937,0.967,0.944,0.989,0.997,0.05,0.998,0.925,0.96,0.94,0.978,0.99,2025-12-08T17:44:39.740263Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage9_012,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\large'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.1,0.983,0.786,0.874,0.832,0.897,0.949,0.05,0.974,0.67,0.794,0.831,0.839,0.839,2025-12-08T17:44:40.805031Z,9c22a10287a825d162597b38b20719e0ad9b1ef2,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
