experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,dataset.counts_selected.pos,dataset.counts_selected.neg,dataset.breakdown_selected.positive_quality.high,dataset.breakdown_selected.positive_quality.medium,dataset.breakdown_selected.positive_call_type.growl,dataset.breakdown_selected.positive_call_type.grunt,dataset.breakdown_selected.negative_total,metrics.iid.default_0.5.threshold,metrics.iid.default_0.5.precision,metrics.iid.default_0.5.recall,metrics.iid.default_0.5.f1,metrics.iid.default_0.5.accuracy,metrics.iid.default_0.5.tp,metrics.iid.default_0.5.fp,metrics.iid.default_0.5.fn,metrics.iid.default_0.5.tn,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.best_f1.tp,metrics.iid.best_f1.fp,metrics.iid.best_f1.fn,metrics.iid.best_f1.tn,metrics.iid.high_precision.threshold,metrics.iid.high_precision.precision,metrics.iid.high_precision.recall,metrics.iid.high_precision.f1,metrics.iid.high_precision.accuracy,metrics.iid.high_precision.tp,metrics.iid.high_precision.fp,metrics.iid.high_precision.fn,metrics.iid.high_precision.tn,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.default_0.5.threshold,metrics.ood.default_0.5.precision,metrics.ood.default_0.5.recall,metrics.ood.default_0.5.f1,metrics.ood.default_0.5.accuracy,metrics.ood.default_0.5.tp,metrics.ood.default_0.5.fp,metrics.ood.default_0.5.fn,metrics.ood.default_0.5.tn,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.best_f1.tp,metrics.ood.best_f1.fp,metrics.ood.best_f1.fn,metrics.ood.best_f1.tn,metrics.ood.high_precision.threshold,metrics.ood.high_precision.precision,metrics.ood.high_precision.recall,metrics.ood.high_precision.f1,metrics.ood.high_precision.accuracy,metrics.ood.high_precision.tp,metrics.ood.high_precision.fp,metrics.ood.high_precision.fn,metrics.ood.high_precision.tn,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,metadata.hostname,metadata.user,__exp_path,metrics.iid.high_precision,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,dataset.breakdown_selected.positive_quality.low,dataset.breakdown_selected.positive_call_type.both,metrics.ood.high_precision,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training.dropout,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage3_021,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.617,0,0,818,1318,1.0,0.487,0.996,0.654,0.596,815,859,3,459,,,,,,,,,,0.811,0.903,0.5,0.0,0.0,0.0,0.443,0,0,1692,1344,1.0,0.606,0.992,0.752,0.635,1678,1093,14,251,,,,,,,,,,0.687,0.709,2025-09-27T10:51:13.934862Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_021,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.3
stage3_022,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.66,0,0,905,1760,1.0,0.386,0.365,0.375,0.587,330,525,575,1235,,,,,,,,,,0.522,0.675,0.5,0.0,0.0,0.0,0.482,0,0,1812,1687,1.0,0.457,0.152,0.228,0.467,275,327,1537,1360,,,,,,,,,,0.478,0.471,2025-09-27T11:09:38.949842Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_022,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
stage3_023,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.664,0,0,869,1714,0.9,0.479,0.971,0.641,0.635,844,919,25,795,,,,,,,,,,0.721,0.873,0.5,0.0,0.0,0.0,0.461,0,0,1839,1573,0.95,0.575,0.91,0.705,0.589,1674,1239,165,334,,,,,,,,,,0.61,0.6,2025-09-27T11:27:52.026258Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_023,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
stage3_024,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.687,0,0,745,1635,0.95,0.602,0.936,0.733,0.786,697,461,48,1174,,,,,,,,,,0.834,0.937,0.5,0.0,0.0,0.0,0.489,0,0,1400,1342,0.95,0.735,0.911,0.814,0.787,1276,460,124,882,,,,,,,,,,0.802,0.863,2025-09-27T11:45:49.498871Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_024,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.3
stage3_025,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.712,0,0,884,2190,0.95,0.377,0.669,0.482,0.588,591,975,293,1215,,,,,,,,,,0.652,0.863,0.5,0.0,0.0,0.0,0.487,0,0,1880,1784,1.0,0.52,1.0,0.685,0.527,1880,1732,0,52,,,,,,,,,,0.652,0.743,2025-09-27T12:04:00.953750Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_025,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.4
stage3_026,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.618,0,0,1188,1919,1.0,0.63,0.932,0.752,0.765,1107,650,81,1269,,,,,,,,,,0.795,0.87,0.5,0.0,0.0,0.0,0.478,0,0,1824,1673,1.0,0.706,0.916,0.797,0.757,1670,696,154,977,,,,,,,,,,0.711,0.734,2025-09-27T12:22:11.567467Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_026,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.4
stage3_027,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.664,0,0,1120,2214,1.0,0.496,0.996,0.662,0.658,1116,1136,4,1078,,,,,,,,,,0.78,0.897,0.5,0.0,0.0,0.0,0.432,0,0,2487,1889,1.0,0.705,0.996,0.826,0.761,2478,1037,9,852,,,,,,,,,,0.714,0.764,2025-09-27T12:40:18.251778Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_027,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.4
stage3_028,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.727,0,0,925,2461,1.0,0.37,0.73,0.491,0.587,675,1147,250,1314,,,,,,,,,,0.657,0.813,0.5,0.0,0.0,0.0,0.525,0,0,1897,2100,1.0,0.593,0.714,0.648,0.631,1355,931,542,1169,,,,,,,,,,0.649,0.642,2025-09-27T12:58:11.585544Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_028,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.4
stage3_029,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.621,0,0,1599,2621,1.0,0.448,1.0,0.619,0.534,1599,1968,0,653,,,,,,,,,,0.674,0.821,0.5,0.0,0.0,0.0,0.449,0,0,2712,2209,1.0,0.594,0.999,0.745,0.623,2709,1850,3,359,,,,,,,,,,0.64,0.679,2025-09-27T13:16:12.535052Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_029,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.4
stage3_030,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.79,0,0,392,1479,0.95,0.593,0.64,0.616,0.833,251,172,141,1307,,,,,,,,,,0.914,0.979,0.5,0.0,0.0,0.0,0.76,0,0,357,1131,0.95,0.665,0.734,0.698,0.847,262,132,95,999,,,,,,,,,,0.922,0.978,2025-09-27T13:33:52.126216Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_030,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.4
stage3_031,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.578,0,0,1465,2003,1.0,0.624,0.999,0.768,0.745,1463,883,2,1120,,,,,,,,,,0.822,0.902,0.5,0.0,0.0,0.0,0.464,0,0,2061,1781,1.0,0.703,1.0,0.825,0.773,2060,870,1,911,,,,,,,,,,0.781,0.83,2025-09-27T13:52:33.412800Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_031,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage3_032,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.756,0,0,426,1323,1.0,0.432,0.993,0.602,0.68,423,557,3,766,,,,,,,,,,0.871,0.96,0.5,0.0,0.0,0.0,0.638,0,0,576,1015,1.0,0.544,0.974,0.698,0.695,561,470,15,545,,,,,,,,,,0.874,0.927,2025-09-27T14:10:26.344763Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_032,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage3_033,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.668,0,0,981,1977,1.0,0.145,0.126,0.135,0.463,124,730,857,1247,,,,,,,,,,0.369,0.606,0.5,0.0,0.0,0.0,0.477,0,0,1890,1723,1.0,0.233,0.09,0.13,0.369,171,562,1719,1161,,,,,,,,,,0.378,0.415,2025-09-27T14:29:23.066709Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_033,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.5
stage3_034,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.793,0,0,527,2017,0.85,0.557,0.867,0.678,0.829,457,364,70,1653,,,,,,,,,,0.904,0.976,0.5,0.0,0.0,0.0,0.515,0,0,1647,1750,0.95,0.668,0.935,0.779,0.743,1540,765,107,985,,,,,,,,,,0.782,0.847,2025-09-27T14:47:51.781229Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_034,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.5
stage3_035,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.958,0,0,52,1189,0.9,0.422,0.731,0.535,0.947,38,52,14,1137,,,,,,,,,,0.967,0.999,0.5,0.0,0.0,0.0,0.702,0,0,425,1001,0.95,0.829,0.809,0.819,0.893,344,71,81,930,,,,,,,,,,0.951,0.982,2025-09-27T15:05:14.976843Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_035,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.5
stage3_036,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.641,0,0,976,1741,1.0,0.519,0.991,0.681,0.667,967,896,9,845,,,,,,,,,,0.708,0.857,0.5,0.0,0.0,0.0,0.455,0,0,1877,1569,1.0,0.639,0.97,0.77,0.685,1820,1030,57,539,,,,,,,,,,0.607,0.665,2025-09-27T15:23:46.538920Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_036,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.5
stage3_037,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.675,0,0,935,1945,1.0,0.338,1.0,0.505,0.363,935,1835,0,110,,,,,,,,,,0.657,0.845,0.5,0.0,0.0,0.0,0.459,0,0,1921,1629,1.0,0.554,1.0,0.713,0.565,1921,1544,0,85,,,,,,,,,,0.55,0.643,2025-09-28T04:57:04.666440Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_037,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.75
stage3_038,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.587,0,0,1700,2413,1.0,0.601,0.703,0.648,0.684,1195,793,505,1620,,,,,,,,,,0.665,0.719,0.5,0.0,0.0,0.0,0.393,0,0,3464,2242,1.0,0.747,0.786,0.766,0.708,2724,925,740,1317,,,,,,,,,,0.664,0.561,2025-09-28T05:35:00.600574Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_038,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.75
stage3_039,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.656,0,0,874,1667,1.0,0.542,0.872,0.668,0.702,762,645,112,1022,,,,,,,,,,0.734,0.838,0.5,0.0,0.0,0.0,0.457,0,0,1799,1513,1.0,0.673,0.784,0.724,0.676,1410,684,389,829,,,,,,,,,,0.645,0.604,2025-09-28T06:06:16.929575Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_039,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.75
stage3_040,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.712,0,0,890,2202,1.0,0.482,0.652,0.554,0.698,580,624,310,1578,,,,,,,,,,0.683,0.815,0.5,0.0,0.0,0.0,0.49,0,0,2151,2063,1.0,0.65,0.605,0.627,0.632,1301,699,850,1364,,,,,,,,,,0.631,0.589,2025-09-28T06:37:35.313555Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_040,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.75
stage3_041,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.865,0,0,243,1558,1.0,0.396,0.963,0.561,0.797,234,357,9,1201,,,,,,,,,,0.894,0.98,0.5,0.0,0.0,0.0,0.594,0,0,920,1348,1.0,0.694,0.99,0.816,0.819,911,401,9,947,,,,,,,,,,0.849,0.918,2025-09-28T07:07:27.899796Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_041,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.75
stage3_042,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.677,0,0,1136,2383,1.0,0.325,1.0,0.491,0.33,1136,2359,0,24,,,,,,,,,,0.511,0.713,0.5,0.0,0.0,0.0,0.48,0,0,2276,2105,1.0,0.52,0.999,0.684,0.52,2274,2099,2,6,,,,,,,,,,0.458,0.455,2025-09-28T07:37:15.491130Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_042,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,0.75
stage3_043,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.705,0,0,913,2181,1.0,0.485,0.51,0.497,0.696,466,495,447,1686,,,,,,,,,,0.641,0.779,0.5,0.0,0.0,0.0,0.494,0,0,1842,1797,1.0,0.607,0.427,0.502,0.57,787,509,1055,1288,,,,,,,,,,0.57,0.54,2025-09-28T08:05:38.337249Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_043,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,1.0
stage3_045,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.649,0,0,1262,2338,0.95,0.544,0.797,0.647,0.695,1006,842,256,1496,,,,,,,,,,0.797,0.9,0.5,0.0,0.0,0.0,0.463,0,0,2349,2024,1.0,0.568,1.0,0.725,0.592,2349,1783,0,241,,,,,,,,,,0.699,0.762,2025-09-28T15:58:43.656836Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_045,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,1.0
stage3_046,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.669,0,0,1172,2370,1.0,0.413,0.576,0.481,0.589,675,958,497,1412,,,,,,,,,,0.558,0.713,0.5,0.0,0.0,0.0,0.495,0,0,2179,2134,1.0,0.495,0.325,0.393,0.491,709,724,1470,1410,,,,,,,,,,0.493,0.49,2025-09-28T16:18:03.090003Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_046,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,1.0
stage3_047,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.682,0,0,1010,2168,1.0,0.444,0.888,0.592,0.612,897,1121,113,1047,,,,,,,,,,0.556,0.781,0.5,0.0,0.0,0.0,0.476,0,0,1979,1798,1.0,0.654,0.932,0.769,0.706,1844,974,135,824,,,,,,,,,,0.613,0.67,2025-09-28T16:42:02.877548Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_047,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,1.0
stage3_048,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.848,0,0,221,1234,0.95,0.552,0.652,0.598,0.867,144,117,77,1117,,,,,,,,,,0.919,0.986,0.5,0.0,0.0,0.0,0.834,0,0,198,992,0.95,0.658,0.854,0.743,0.902,169,88,29,904,,,,,,,,,,0.952,0.991,2025-09-28T17:03:01.898045Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_048,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,linear,1.0
stage3_extra_049,101,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,101,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.639,0,0,808,1433,0.95,0.736,0.97,0.837,0.864,784,281,24,1152,,,,,,,,,,0.897,0.956,0.5,0.0,0.0,0.0,0.484,0,0,1286,1204,0.95,0.805,0.946,0.87,0.854,1217,294,69,910,,,,,,,,,,0.85,0.901,2025-09-28T17:22:06.577717Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_extra_049,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage3_extra_050,202,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,202,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.687,0,0,1033,2272,1.0,0.461,0.969,0.624,0.636,1001,1172,32,1100,,,,,,,,,,0.713,0.869,0.5,0.0,0.0,0.0,0.483,0,0,1967,1841,1.0,0.641,0.899,0.749,0.688,1769,989,198,852,,,,,,,,,,0.613,0.653,2025-09-28T17:42:01.235941Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage3_extra_050,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
