experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,dataset.counts_selected.pos,dataset.counts_selected.neg,dataset.breakdown_selected.positive_quality.high,dataset.breakdown_selected.positive_quality.medium,dataset.breakdown_selected.positive_call_type.growl,dataset.breakdown_selected.positive_call_type.grunt,dataset.breakdown_selected.negative_total,metrics.iid.default_0.5.threshold,metrics.iid.default_0.5.precision,metrics.iid.default_0.5.recall,metrics.iid.default_0.5.f1,metrics.iid.default_0.5.accuracy,metrics.iid.default_0.5.tp,metrics.iid.default_0.5.fp,metrics.iid.default_0.5.fn,metrics.iid.default_0.5.tn,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.best_f1.tp,metrics.iid.best_f1.fp,metrics.iid.best_f1.fn,metrics.iid.best_f1.tn,metrics.iid.high_precision.threshold,metrics.iid.high_precision.precision,metrics.iid.high_precision.recall,metrics.iid.high_precision.f1,metrics.iid.high_precision.accuracy,metrics.iid.high_precision.tp,metrics.iid.high_precision.fp,metrics.iid.high_precision.fn,metrics.iid.high_precision.tn,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.default_0.5.threshold,metrics.ood.default_0.5.precision,metrics.ood.default_0.5.recall,metrics.ood.default_0.5.f1,metrics.ood.default_0.5.accuracy,metrics.ood.default_0.5.tp,metrics.ood.default_0.5.fp,metrics.ood.default_0.5.fn,metrics.ood.default_0.5.tn,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.best_f1.tp,metrics.ood.best_f1.fp,metrics.ood.best_f1.fn,metrics.ood.best_f1.tn,metrics.ood.high_precision.threshold,metrics.ood.high_precision.precision,metrics.ood.high_precision.recall,metrics.ood.high_precision.f1,metrics.ood.high_precision.accuracy,metrics.ood.high_precision.tp,metrics.ood.high_precision.fp,metrics.ood.high_precision.fn,metrics.ood.high_precision.tn,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,metadata.hostname,metadata.user,__exp_path,metrics.iid.high_precision,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,dataset.breakdown_selected.positive_quality.low,dataset.breakdown_selected.positive_call_type.both,metrics.ood.high_precision,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training.dropout,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage2b_005,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.665,0,0,1187,2358,1.0,0.479,0.524,0.501,0.65,622,676,565,1682,,,,,,,,,,0.613,0.733,0.5,0.0,0.0,0.0,0.485,0,0,2083,1959,1.0,0.546,0.221,0.315,0.504,460,382,1623,1577,,,,,,,,,,0.509,0.491,2025-09-23T00:16:58.469291Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_005,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,False,0.25,False,repeat,0.0
stage2b_006,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.719,0,0,780,1999,1.0,0.489,0.912,0.637,0.708,711,742,69,1257,,,,,,,,,,0.797,0.903,0.5,0.0,0.0,0.0,0.467,0,0,1860,1631,1.0,0.628,0.612,0.62,0.6,1138,673,722,958,,,,,,,,,,0.584,0.537,2025-09-23T00:36:00.986038Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_006,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,False,0.25,False,repeat,0.0
stage2b_007,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.696,0,0,987,2255,1.0,0.072,0.023,0.035,0.612,23,295,964,1960,,,,,,,,,,0.446,0.672,0.5,0.0,0.0,0.0,0.495,0,0,1914,1877,1.0,0.154,0.018,0.033,0.453,35,193,1879,1684,,,,,,,,,,0.458,0.474,2025-09-23T00:55:54.697967Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_007,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,False,repeat,0.0
stage2b_008,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.702,0,0,969,2283,1.0,0.407,1.0,0.579,0.567,969,1409,0,874,,,,,,,,,,0.766,0.901,0.5,0.0,0.0,0.0,0.489,0,0,1880,1797,1.0,0.62,0.997,0.764,0.686,1874,1150,6,647,,,,,,,,,,0.661,0.748,2025-09-23T01:15:18.614714Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_008,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,False,repeat,0.0
stage2b_009,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.676,0,0,1000,2091,1.0,0.117,0.033,0.051,0.606,33,250,967,1841,,,,,,,,,,0.457,0.657,0.5,0.0,0.0,0.0,0.481,0,0,1898,1757,1.0,0.059,0.004,0.007,0.452,7,111,1891,1646,,,,,,,,,,0.47,0.466,2025-09-23T01:35:10.129481Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_009,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,False,repeat,0.0
stage2b_010,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.646,0,0,1277,2327,1.0,0.626,0.788,0.698,0.758,1006,601,271,1726,,,,,,,,,,0.786,0.837,0.5,0.0,0.0,0.0,0.425,0,0,2971,2200,1.0,0.74,0.711,0.725,0.691,2113,741,858,1459,,,,,,,,,,0.692,0.587,2025-09-23T01:54:39.265774Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_010,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,True,0.25,False,repeat,0.0
stage2b_011,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.672,0,0,991,2029,1.0,0.377,0.951,0.54,0.469,942,1555,49,474,,,,,,,,,,0.616,0.774,0.5,0.0,0.0,0.0,0.472,0,0,1885,1683,1.0,0.531,0.859,0.656,0.525,1619,1430,266,253,,,,,,,,,,0.433,0.439,2025-09-23T02:13:42.102855Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_011,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,True,0.25,False,repeat,0.0
stage2b_012,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.676,0,0,1000,2088,1.0,0.444,0.46,0.452,0.638,460,577,540,1511,,,,,,,,,,0.572,0.721,0.5,0.0,0.0,0.0,0.476,0,0,1899,1727,1.0,0.478,0.166,0.247,0.468,316,345,1583,1382,,,,,,,,,,0.479,0.466,2025-09-23T02:32:57.648673Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_012,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,True,0.25,False,repeat,0.0
stage2b_013,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.658,0,0,986,1898,0.95,0.431,0.929,0.589,0.556,916,1210,70,688,,,,,,,,,,0.636,0.816,0.5,0.0,0.0,0.0,0.475,0,0,1883,1705,1.0,0.525,1.0,0.688,0.525,1883,1705,0,0,,,,,,,,,,0.489,0.542,2025-09-23T02:52:32.033874Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_013,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,False,0.25,True,repeat,0.0
stage2b_014,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.723,0,0,765,1998,1.0,0.729,0.814,0.769,0.865,623,232,142,1766,0.55,0.963,0.034,0.066,0.732,26.0,1.0,739.0,1997.0,0.858,0.915,0.5,0.0,0.0,0.0,0.445,0,0,2257,1808,1.0,0.804,0.779,0.791,0.772,1758,428,499,1380,,,,,,,,,,0.781,0.696,2025-09-23T03:11:37.362017Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_014,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,False,0.25,True,repeat,0.0
stage2b_015,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.668,0,0,1002,2015,1.0,0.623,0.903,0.738,0.787,905,547,97,1468,,,,,,,,,,0.839,0.902,0.5,0.0,0.0,0.0,0.482,0,0,1817,1689,1.0,0.703,0.711,0.707,0.695,1291,545,526,1144,,,,,,,,,,0.684,0.64,2025-09-23T03:30:29.754482Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_015,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,False,0.25,True,repeat,0.0
stage2b_016,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.615,0,0,1683,2683,1.0,0.748,0.37,0.495,0.709,623,210,1060,2473,,,,,,,,,,0.646,0.696,0.5,0.0,0.0,0.0,0.411,0,0,3487,2434,1.0,0.818,0.255,0.388,0.528,888,197,2599,2237,,,,,,,,,,0.587,0.46,2025-09-23T03:49:10.304565Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_016,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,False,0.25,True,repeat,0.0
stage2b_017,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.626,0,0,1550,2591,1.0,0.623,0.792,0.697,0.742,1227,744,323,1847,,,,,,,,,,0.786,0.823,0.5,0.0,0.0,0.0,0.426,0,0,3106,2304,1.0,0.677,0.549,0.606,0.591,1704,813,1402,1491,,,,,,,,,,0.614,0.502,2025-09-23T04:08:30.958511Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_017,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,False,0.25,True,repeat,0.0
stage2b_018,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.712,0,0,733,1812,0.95,0.568,0.677,0.617,0.758,496,378,237,1434,,,,,,,,,,0.822,0.926,0.5,0.0,0.0,0.0,0.474,0,0,1824,1644,1.0,0.576,0.995,0.73,0.613,1815,1334,9,310,,,,,,,,,,0.609,0.657,2025-09-23T04:28:38.797624Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_018,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,False,0.25,True,repeat,0.0
stage2b_019,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.605,0,0,1562,2388,1.0,0.619,0.974,0.757,0.753,1522,937,40,1451,,,,,,,,,,0.83,0.895,0.5,0.0,0.0,0.0,0.394,0,0,3403,2211,1.0,0.758,0.979,0.854,0.797,3331,1065,72,1146,,,,,,,,,,0.77,0.766,2025-09-23T04:47:58.289565Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_019,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage2b_020,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.705,0,0,624,1492,1.0,0.621,0.995,0.765,0.819,621,379,3,1113,,,,,,,,,,0.908,0.967,0.5,0.0,0.0,0.0,0.59,0,0,784,1129,1.0,0.777,0.98,0.866,0.876,768,221,16,908,,,,,,,,,,0.917,0.947,2025-09-23T05:07:45.909760Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_020,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage2b_021,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.679,0,0,641,1357,0.95,0.54,0.903,0.676,0.722,579,494,62,863,,,,,,,,,,0.804,0.916,0.5,0.0,0.0,0.0,0.426,0,0,1524,1133,0.95,0.691,0.869,0.77,0.702,1324,591,200,542,,,,,,,,,,0.685,0.707,2025-09-23T05:29:08.736472Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_021,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.0005,,512.0,True,0.25,True,repeat,0.0
stage2b_022,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.67,0,0,1359,2755,1.0,0.374,0.614,0.465,0.534,834,1393,525,1362,,,,,,,,,,0.558,0.706,0.5,0.0,0.0,0.0,0.488,0,0,2388,2274,1.0,0.442,0.378,0.408,0.437,903,1139,1485,1135,,,,,,,,,,0.45,0.454,2025-09-23T05:52:22.355716Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_022,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,True,0.25,True,repeat,0.0
stage2b_023,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.652,0,0,1136,2127,1.0,0.516,0.232,0.32,0.657,264,248,872,1879,,,,,,,,,,0.558,0.681,0.5,0.0,0.0,0.0,0.472,0,0,1958,1748,1.0,0.559,0.063,0.114,0.479,124,98,1834,1650,,,,,,,,,,0.503,0.473,2025-09-23T06:14:38.716702Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_023,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,True,0.25,True,repeat,0.0
stage2b_024,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.671,0,0,1075,2192,1.0,0.407,0.73,0.523,0.562,785,1142,290,1050,,,,,,,,,,0.599,0.745,0.5,0.0,0.0,0.0,0.474,0,0,2000,1802,1.0,0.439,0.316,0.368,0.428,632,806,1368,996,,,,,,,,,,0.442,0.438,2025-09-23T06:35:34.178016Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_024,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.0005,,512.0,True,0.25,True,repeat,0.0
stage2b_025,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.688,0,0,884,1951,0.95,0.549,0.734,0.628,0.729,649,534,235,1417,,,,,,,,,,0.781,0.901,0.5,0.0,0.0,0.0,0.472,0,0,1894,1695,1.0,0.536,1.0,0.698,0.544,1894,1637,0,58,,,,,,,,,,0.622,0.681,2025-09-23T06:56:37.673908Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_025,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,512.0,False,0.25,False,repeat,0.0
stage2b_026,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.659,0,0,942,1820,1.0,0.482,0.276,0.351,0.652,260,279,682,1541,,,,,,,,,,0.563,0.691,0.5,0.0,0.0,0.0,0.466,0,0,1828,1593,1.0,0.54,0.136,0.217,0.476,248,211,1580,1382,,,,,,,,,,0.501,0.466,2025-09-23T07:17:17.847601Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_026,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,512.0,False,0.25,False,repeat,0.0
stage2b_027,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.643,0,0,983,1771,1.0,0.496,0.835,0.623,0.639,821,833,162,938,,,,,,,,,,0.601,0.758,0.5,0.0,0.0,0.0,0.459,0,0,1894,1607,1.0,0.661,0.88,0.755,0.69,1666,856,228,751,,,,,,,,,,0.6,0.618,2025-09-23T07:38:42.360127Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_027,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,512.0,False,0.25,False,repeat,0.0
stage2b_028,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.658,0,0,1058,2038,1.0,0.715,0.902,0.797,0.843,954,381,104,1657,,,,,,,,,,0.874,0.915,0.5,0.0,0.0,0.0,0.407,0,0,2562,1759,1.0,0.835,0.753,0.792,0.765,1930,382,632,1377,0.55,0.923,0.014,0.028,0.415,36.0,3.0,2526.0,1756.0,0.785,0.654,2025-09-23T08:00:07.153243Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_028,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,512.0,False,0.25,False,repeat,0.0
stage2b_029,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.622,0,0,1620,2668,1.0,0.751,0.227,0.349,0.68,368,122,1252,2546,,,,,,,,,,0.591,0.669,0.5,0.0,0.0,0.0,0.431,0,0,3033,2295,1.0,0.782,0.191,0.306,0.509,578,161,2455,2134,,,,,,,,,,0.56,0.464,2025-09-23T08:20:39.734562Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_029,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,512.0,False,0.25,False,repeat,0.0
stage2b_030,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.647,0,0,1221,2237,1.0,0.517,0.322,0.397,0.654,393,367,828,1870,,,,,,,,,,0.58,0.689,0.5,0.0,0.0,0.0,0.48,0,0,2128,1964,1.0,0.422,0.15,0.222,0.451,320,439,1808,1525,,,,,,,,,,0.464,0.46,2025-09-23T08:40:45.782918Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_030,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,512.0,False,0.25,False,repeat,0.0
stage2b_031,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.656,0,0,995,1894,1.0,0.514,0.716,0.598,0.669,712,674,283,1220,,,,,,,,,,0.642,0.765,0.5,0.0,0.0,0.0,0.449,0,0,1848,1507,1.0,0.722,0.792,0.755,0.718,1463,562,385,945,,,,,,,,,,0.648,0.621,2025-09-23T09:01:18.071220Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_031,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,512.0,True,0.25,False,repeat,0.0
stage2b_032,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.655,0,0,925,1755,1.0,0.536,0.798,0.641,0.691,738,640,187,1115,,,,,,,,,,0.665,0.793,0.5,0.0,0.0,0.0,0.449,0,0,1831,1495,1.0,0.723,0.862,0.786,0.742,1579,606,252,889,,,,,,,,,,0.672,0.663,2025-09-23T09:21:05.202517Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_032,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,512.0,True,0.25,False,repeat,0.0
stage2b_033,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.67,0,0,991,2012,1.0,0.347,0.318,0.332,0.578,315,592,676,1420,,,,,,,,,,0.502,0.674,0.5,0.0,0.0,0.0,0.478,0,0,1902,1742,1.0,0.409,0.14,0.209,0.445,267,386,1635,1356,,,,,,,,,,0.456,0.455,2025-09-23T09:41:01.786337Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_033,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,False,0.0,0.0,0.001,,512.0,True,0.25,False,repeat,0.0
stage2b_034,123,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.64,0,0,1320,2351,1.0,0.497,0.479,0.488,0.639,632,639,688,1712,,,,,,,,,,0.609,0.703,0.5,0.0,0.0,0.0,0.475,0,0,2112,1910,1.0,0.524,0.152,0.235,0.482,320,291,1792,1619,,,,,,,,,,0.499,0.474,2025-09-23T10:01:13.330957Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_034,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,512.0,True,0.25,False,repeat,0.0
stage2b_035,456,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.67,0,0,1114,2262,1.0,0.298,0.127,0.179,0.613,142,335,972,1927,,,,,,,,,,0.492,0.666,0.5,0.0,0.0,0.0,0.478,0,0,1978,1814,1.0,0.402,0.05,0.088,0.466,98,146,1880,1668,,,,,,,,,,0.485,0.471,2025-09-23T10:20:55.724994Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_035,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,512.0,True,0.25,False,repeat,0.0
stage2b_036,789,50,32,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.683,0,0,921,1983,1.0,0.496,0.721,0.587,0.679,664,676,257,1307,,,,,,,,,,0.687,0.802,0.5,0.0,0.0,0.0,0.478,0,0,1877,1721,1.0,0.615,0.663,0.638,0.608,1244,779,633,942,,,,,,,,,,0.575,0.551,2025-09-23T10:41:11.999916Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,TylerSchwenksPC,tyler,experiments\stage2b_036,,0.0,15000.0,0.0,15000.0,1.0,,778.0,,0.0,0.0,True,2.0,0.25,0.001,,512.0,True,0.25,False,repeat,0.0
